category_1,category_2,category_3,title,product_rating,selling_price(KSH.),mrp(KSH.),seller_name,seller_rating,price_ratio,price_difference,ID
"Sports, Books and More",Sports,Football ,"VECTOR X Attacker Football - Size: 5  (Pack of 1, Multicolor)",4.0,227.24,485.64,OptimVRcommerce,4.4,0.46791862284820035,-258.4,123
"Sports, Books and More",Sports,Football ,"ALKA RUSSIA RED HAND STITCHED FOOTBALL WITH PUMP Football - Size: 5  (Pack of 2, Red)",3.9,298.68,987.24,SPORTS ONLINE INDIA,4.9,0.302540415704388,-688.56,124
"Sports, Books and More",Sports,Football ,"COSCO Kick Football - Size: 5  (Pack of 1, Blue)",4.0,337.44,721.24,SRASRAretail,4.3,0.4678609062170706,-383.8,125
"Sports, Books and More",Sports,Football ,XXUMA Free Kick Football - Size: 5  (Pack of 1),4.0,237.88,379.24,OptimVRcommerce,4.4,0.627254509018036,-141.36,126
"Sports, Books and More",Sports,Football ,"NIVIA Storm Football - Size: 5  (Pack of 1, Yellow)",4.0,280.44,551.76,BTPLD,4.4,0.5082644628099173,-271.32,127
"Sports, Books and More",Sports,Football ,"VECTOR X ATTACKER Football - Size: 5  (Pack of 1, Multicolor)",4.0,227.24,485.64,OptimVRcommerce,4.4,0.46791862284820035,-258.4,128
"Sports, Books and More",Sports,Football ,"NIVIA Storm Football - Size: 5  (Pack of 1, Orange)",4.0,280.44,551.76,BTPLD,4.4,0.5082644628099173,-271.32,129
"Sports, Books and More",Sports,Football ,"NIVIA Blade Machine Stitched Football Football - Size: 3  (Pack of 1, Red)",3.9,265.24,312.36,ARNERALINKSecom,4.7,0.8491484184914841,-47.120000000000005,130
"Sports, Books and More",Sports,Football ,"ALKA COMBO HAND STITCHED 4 COLOR WITH PUMP Football - Size: 5  (Pack of 2, Multicolor)",3.8,455.24,987.24,SPORTS ONLINE INDIA,4.9,0.46112394149345654,-532.0,131
"Sports, Books and More",Sports,Football ,Spartan Thunder Football - Size: 5  (Pack of 1),4.0,217.36,342.0,TNIPLDTRstore,4.8,0.6355555555555555,-124.63999999999999,132
"Sports, Books and More",Sports,Football ,"ALKA K RU-980 Football - Size: 5  (Pack of 1, Multicolor)",4.1,260.68,987.24,SPORTS ONLINE INDIA,4.9,0.2640492686682063,-726.56,133
"Sports, Books and More",Sports,Football ,XXUMA HOME-PLAY Football - Size: 1  (Pack of 1),3.6,151.24,0.0,OptimVRcommerce,4.4,inf,151.24,134
"Sports, Books and More",Sports,Football ,"NIVIA Rabona Pro Football - Size: 5  (Pack of 1, Multicolor)",4.1,493.24,759.24,ARNERALINKSecom,4.7,0.6496496496496497,-266.0,135
"Sports, Books and More",Sports,Football ,COSCO kick Football - Size: 5  (Pack of 1),4.0,375.44,721.24,SRASRAretail,4.3,0.5205479452054794,-345.8,136
"Sports, Books and More",Sports,Football ,"NIVIA Country Colour (England) Football - Size: 5  (Pack of 1, Multicolor)",4.0,280.44,361.0,ARNERALINKSecom,4.7,0.7768421052631579,-80.56,137
"Sports, Books and More",Sports,Football ,"RASCO COMBO BLUE STAR FOOTBALL WITH AIR PUMP Football - Size: 5  (Pack of 2, Blue)",3.9,298.68,1139.24,RAJPOOT INTERNATIONAL,4.5,0.26217478318879256,-840.56,138
"Sports, Books and More",Sports,Football ,"NIVIA Country Colour (Germany) Football - Size: 5  (Pack of 1, Multicolor)",4.0,300.2,361.0,ARNERALINKSecom,4.7,0.831578947368421,-60.80000000000001,139
"Sports, Books and More",Sports,Football ,"RASCO VOLCANO FOOTBALL SIZE 5 Football - Size: 5  (Pack of 1, Multicolor)",3.7,281.2,759.24,SPORTS ONLINE INDIA,4.9,0.37037037037037035,-478.04,140
"Sports, Books and More",Sports,Football ,"NIVIA Country Colour (Argentina) Football - Size: 5  (Pack of 1, Multicolor)",4.0,276.64,361.0,ARNERALINKSecom,4.7,0.7663157894736842,-84.36000000000001,141
"Sports, Books and More",Sports,Football ,NIVIA Country Colour (England) Football - Size: 3  (Pack of 1),4.0,235.6,0.0,OneStopSports,4.2,inf,235.6,142
"Sports, Books and More",Sports,Football ,"NIVIA Country Colour (Italia) Football - Size: 5  (Pack of 1, Multicolor)",4.0,288.04,361.0,ARNERALINKSecom,4.7,0.7978947368421053,-72.95999999999998,143
"Sports, Books and More",Sports,Football ,"ALKA 4 COLOR HAND STITCHED FOOTBALL SIZE 5 Football - Size: 5  (Pack of 1, Multicolor)",4.2,361.0,987.24,SPORTS ONLINE INDIA,4.9,0.3656658968437259,-626.24,144
"Sports, Books and More",Sports,Football ,"NIVIA Classic Football - Size: 5  (Pack of 1, Yellow)",4.2,569.24,786.6,ARNERALINKSecom,4.7,0.7236714975845411,-217.36,145
"Sports, Books and More",Sports,Football ,"Marman Astra Football - Size: 5  (Pack of 1, Green)",3.8,246.24,531.24,SRASRAretail,4.3,0.463519313304721,-285.0,146
"Sports, Books and More",Sports,Football ,"ALKA COMBO BLUE COLOR FOOTBALL SIZE 5 WITH PUMP Football - Size: 5  (Pack of 2, Blue)",3.9,298.68,987.24,SPORTS ONLINE INDIA,4.9,0.302540415704388,-688.56,147
"Sports, Books and More",Sports,Football ,"ALKA COMBO TELESTAR FOOTBALL WITH PUMP Football - Size: 5  (Pack of 2, Red)",3.9,455.24,987.24,SPORTS ONLINE INDIA,4.9,0.46112394149345654,-532.0,148
"Sports, Books and More",Sports,Football ,HRX Streak Football - Size: 5  (Pack of 1),3.9,326.04,759.24,RetailNet,4.8,0.42942942942942947,-433.2,149
"Sports, Books and More",Sports,Football ,"County ® Football with Pump & Pin Football - Size: 5  (Pack of 1, Black, White)",3.7,303.24,455.24,Shree Uma Mahadev Ji,4.5,0.666110183639399,-152.0,150
"Sports, Books and More",Sports,Football ,"RASCO COMBO RED FOOTBALL WITH AIR PUMP Football - Size: 5  (Pack of 2, Red)",3.8,455.24,1139.24,SPORTS ONLINE INDIA,4.9,0.39959973315543695,-684.0,151
"Sports, Books and More",Sports,Football ,"ALKA BLUE STAR HAND STITCHED FOOTBALL WITH PUMP Football - Size: 5  (Pack of 2, Blue)",3.8,448.4,987.24,SPORTS ONLINE INDIA,4.9,0.45419553502694376,-538.84,152
"Sports, Books and More",Sports,Football ,"Adrenex by Flipkart Spark Football - Size: 5  (Pack of 1, Blue)",4.0,288.04,455.24,BTPLD,4.4,0.6327212020033389,-167.2,153
"Sports, Books and More",Sports,Football ,"Adrenex by Flipkart Spark Football - Size: 5  (Pack of 1, Red)",4.0,288.04,455.24,BTPLD,4.4,0.6327212020033389,-167.2,154
"Sports, Books and More",Sports,Football ,"ALKA COMBO BLUE CHELS SIZE 5 WITH PUMP Football - Size: 5  (Pack of 2, Blue)",3.6,455.24,987.24,SPORTS ONLINE INDIA,4.9,0.46112394149345654,-532.0,155
"Sports, Books and More",Sports,Football ,XXUMA HOME-PLAY Football - Size: 1  (Pack of 1),3.6,151.24,0.0,OptimVRcommerce,4.4,inf,151.24,156
"Sports, Books and More",Sports,Football ,RASCO RUSSIA RED AND 4 COLOR WITH PUMP Football - Size: 5  (Pack of 3),4.1,715.92,1899.24,RAJPOOT INTERNATIONAL,4.5,0.3769507803121248,-1183.3200000000002,157
"Sports, Books and More",Sports,Football ,"RASCO GERMANY MACHINE STITCHED FOOTBALL WITH BLACK 28 CM PUMP SIZE 5 Football - Size: 5  (Pack of 2, Multicolor)",3.8,341.24,987.24,SPORTS ONLINE INDIA,4.9,0.34565050038491146,-646.0,158
"Sports, Books and More",Sports,Football ,PUMA TeamFinal Wave Ball Football - Size: 5  (Pack of 1),4.1,592.04,987.24,BTPLD,4.4,0.5996920708237105,-395.20000000000005,159
"Sports, Books and More",Sports,Football ,RASCO COMBO LALIG FOOTBALL WITH AIR PUMP Football - Size: 5  (Pack of 2),3.5,374.68,1139.24,RAJPOOT INTERNATIONAL,4.5,0.32888592394929955,-764.56,160
"Sports, Books and More",Sports,Skating ,Strauss Baby Quad Roller Skates - Size For (4 to 6 Years)  (Red),3.8,493.24,911.24,GlobalBeesBrands,4.4,0.5412844036697247,-418.0,161
"Sports, Books and More",Sports,Skating ,Dhawani Skating Shoe have different size and with PU LED wheel In-line Skates - Size 38 - 41 UK In-line Skates - Size 6-9 UK  (Blue),3.9,1154.44,3039.2400000000002,MGKENTERPRISE,4.3,0.3798449612403101,-1884.8000000000002,162
"Sports, Books and More",Sports,Skating ,Jaspo Brillient Intact Senior Skates Combo (skates+helmet+knee+elbow+bag)suitable for age 6 to 14 years Skating Kit,4.0,759.24,1291.24,jaspo,4.8,0.5879929370217776,-532.0,163
"Sports, Books and More",Sports,Skating ,Bestie Toys Adjustable kids Suitable Quad Roller Skates - Size 6 years to 12 years UK  (Blue),4.0,455.24,759.24,BestieToys,4.8,0.5995995995995996,-304.0,164
"Sports, Books and More",Sports,Skating ,Jaspo Brillient Pro Senior Skates Combo (skates+helmet+knee+elbow+wrist+bag)suitable for age 6 to 14 years Skating Kit,4.1,835.24,1443.24,jaspo,4.8,0.5787256450763559,-608.0,165
"Sports, Books and More",Sports,Skating ,Jaspo Adjustable Roller Skates Suitable for Age Group 6 to 14 Years Quad Roller Skates - Size 6 UK  (Red),4.2,531.24,835.24,jaspo,4.8,0.6360327570518653,-304.0,166
"Sports, Books and More",Sports,Skating ,BHVMEY roller skating shoes for kids blue Color Quad Roller Skates - Size Age 7 -15 Years UK  (Blue),4.2,455.24,1139.24,BestieToys,4.8,0.39959973315543695,-684.0,167
"Sports, Books and More",Sports,Skating ,Jaspo Tenacity Lite Rubber Wheel Adjustable Quad Roller Skate (6-14 years) Quad Roller Skates - Size 1-8 UK  (Blue),4.1,455.24,987.24,jaspo,4.8,0.46112394149345654,-532.0,168
"Sports, Books and More",Sports,Skating ,VICKY Baby Blue Roller Skates Quad Roller Skates - Size 4-5 UK  (Blue),3.9,356.44,577.6,BTPLD,4.4,0.6171052631578947,-221.16000000000003,169
"Sports, Books and More",Sports,Skating ,"Jaspo Black Duck Fibre (26"" X 6.5"") Fully Assembled Skateboard (Suitable for All Age Group) - SKATIE BONES 26.5 inch x 6.5 inch Skateboard  (Multicolor, Pack of 1)",4.2,493.24,1595.24,jaspo,4.8,0.3091948546927108,-1102.0,170
"Sports, Books and More",Sports,Skating ,J K INTERNATIONAL High quality Skating in-line Shoe have different size and with PU LED wheel In-line Skates - (Red) In-line Skates - Size 6-9 UK  (Red),4.1,1101.24,2279.2400000000002,JKIINTERNATIONAL,4.5,0.48316105368456147,-1178.0000000000002,171
"Sports, Books and More",Sports,Skating ,"DIXON Leather Skate Shoes with Carry Bag, Unisex Quad Roller Skates - Size 7  (Multicolor)",4.2,1367.24,3039.2400000000002,Smartcraft,4.0,0.4498624656164041,-1672.0000000000002,172
"Sports, Books and More",Sports,Skating ,J K INTERNATIONAL High quality Skating in-line Shoe have different size and with PU LED wheel In-line Skates - (Blue) In-line Skates - Size 6-9 UK  (Blue),3.9,1101.24,2279.2400000000002,JKIINTERNATIONAL,4.5,0.48316105368456147,-1178.0000000000002,173
"Sports, Books and More",Sports,Skating ,himanshu tex Adjustable Inline Skates Set for Boys Kids and Girls Skating In-line Skates - Size 6-9 UK  (Red),4.8,1138.48,2355.2400000000002,Himanshu Tex,4.8,0.48338173604388507,-1216.7600000000002,174
"Sports, Books and More",Sports,Skating ,VICKY Mars Baby Red Roller Skates Quad Roller Skates - Size 4-5 UK  (Red),4.8,432.44,744.8,RetailNet,4.8,0.5806122448979593,-312.35999999999996,175
"Sports, Books and More",Sports,Skating ,"Jaspo Black Duck Fibre (26"" X 6.5"") Fully Assembled Skateboard (Suitable for All Age Group) - RED DEVIL 26.5 inch x 6.5 inch Skateboard  (Multicolor, Pack of 1)",3.8,607.24,1595.24,jaspo,4.8,0.3806574559313959,-988.0,176
"Sports, Books and More",Sports,Skating ,"S.V.Enterprises Mini Skateboard Finger Board Skate Boarding Kit 5 inch x 17 inch Skateboard 5 inch x 17 inch Skateboard  (Multicolor, Pack of 1)",3.5,323.0,759.24,Little Hand,3.6,0.42542542542542544,-436.24,177
"Sports, Books and More",Sports,Skating ,"DIXON Leather Skate Shoes with Carry Bag, Unisex Quad Roller Skates - Size 2  (Multicolor)",4.2,1367.24,3039.2400000000002,Smartcraft,4.0,0.4498624656164041,-1672.0000000000002,178
"Sports, Books and More",Sports,Skating ,"Jaspo Black Duck Fibre (26"" X 6.5"") Fully Assembled Skateboard (Suitable for All Age Group) - ANGREY GOOSE 26.5 inch x 6.5 inch Skateboard  (Multicolor, Pack of 1)",3.9,493.24,1595.24,jaspo,4.8,0.3091948546927108,-1102.0,179
"Sports, Books and More",Sports,Skating ,"Web Mall COOL GRAPHICS COLOR MAY VARY 5 inch x 17 inch Skateboard  (Multicolor, Pack of 1)",4.1,399.0,987.24,Web Mall,4.6,0.40415704387990764,-588.24,180
"Sports, Books and More",Sports,Skating ,Strauss Baby Quad Roller Skates - Size For (4 to 6 Years)  (Black),3.7,493.24,835.24,Ezig,4.3,0.5905368516833485,-342.0,181
"Sports, Books and More",Sports,Skating ,Optimus Cycling Helmet Skating Helmet Skateboarding Helmet - Red Skating Helmet  (Multicolor),3.4,627.0,1747.24,Optimus Retails,3.9,0.3588516746411483,-1120.24,182
"Sports, Books and More",Sports,Skating ,"Authfort Adjustable All Pure PU Wheels it has Aluminum In-line Skates In-line Skates - Size 38-42 UK  (Blue, White, Black)",3.9,1215.24,1900.0,eFlick,4.1,0.6396000000000001,-684.76,183
"Sports, Books and More",Sports,Skating ,J K INTERNATIONAL High quality Skating in-line Shoe have different size and with PU LED wheel In-line Skates - (Black) In-line Skates - Size 6-9 UK  (Black),3.8,1215.24,2279.2400000000002,JKIINTERNATIONAL,4.5,0.5331777259086362,-1064.0000000000002,184
"Sports, Books and More",Sports,Skating ,"Adrenex by Flipkart Big Bang 6 inch x 26.5 inch Skateboard  (Multicolor, Pack of 1)",4.0,751.64,1519.24,jaspo,4.8,0.4947473736868434,-767.6,185
"Sports, Books and More",Sports,Skating ,"COSCO TENACITY SUPER Quad Roller Skates - Size 12C-8 UK  (Maroon, Blue)",4.0,804.84,0.0,SRASRAretail,4.3,inf,804.84,186
"Sports, Books and More",Sports,Skating ,HOW (House Of Wishes) Skating Protective Gear Set for Roller Skates Cycling BMX Bike Skateboard Inline Skating Scooter Riding Sports Age 7 to 9 Year Blue Small Skating Kit,3.9,500.84000000000003,683.24,AsquareMart,4.2,0.7330367074527253,-182.39999999999998,187
"Sports, Books and More",Sports,Skating ,COSCO TENACITY SUPER Quad Roller Skates - Size 12C-8 UK  (Multicolor),4.2,850.44,942.4,SRASRAretail,4.3,0.9024193548387097,-91.95999999999992,188
"Sports, Books and More",Sports,Skating ,"Hoteon Skating Shoe have different size and with PU LED wheel In-line Skates In-line Skates - Size 5-9 UK  (Blue, Black, White, Multicolor)",3.9,1215.24,2051.2400000000002,eFlick,4.1,0.5924416450537235,-836.0000000000002,189
"Sports, Books and More",Sports,Skating ,"A1VK Kids Safety Protetive Guard Skating, Cycling Kit Skating Kit",3.5,265.24,531.24,A1VKSports,4.0,0.49928469241773965,-266.0,190
"Sports, Books and More",Sports,Skating ,"Hoteon Roller Skates Age Group 7-12 Years Unisex , Adjustable Inline Skating Shoes Quad Roller Skates - Size 4 TO 8 UK  (Multicolor)",4.1,455.24,987.24,eFlick,4.1,0.46112394149345654,-532.0,191
"Sports, Books and More",Sports,Skating ,"Jaspo Black Duck Fibre (26"" X 6.5"") Fully Assembled Skateboard (Suitable for All Age Group) - COOL BOY 26.5 inch x 6.5 inch Skateboard  (Multicolor, Pack of 1)",3.7,493.24,1595.24,jaspo,4.8,0.3091948546927108,-1102.0,192
"Sports, Books and More",Sports,Skating ,J K INTERNATIONAL High quality Skating in-line Shoe have different size and with PU LED wheel In-line Skates - (Pink) In-line Skates - Size 6-9 UK  (Pink),4.1,1101.24,2279.2400000000002,JKIINTERNATIONAL,4.5,0.48316105368456147,-1178.0000000000002,193
"Sports, Books and More",Sports,Skating ,"SeaRegal 4 Wheels Skate Boards 26.5 inch x 23.6 inch Skateboard  (Multicolor, Pack of 1)",4.1,523.64,759.24,TRADE_INDIA,4.2,0.6896896896896897,-235.60000000000002,194
"Sports, Books and More",Sports,Skating ,Authfort Roller Skates Shoes For Kids / Childrens - UNISEX Size 4-8 UK (Multicolor) Quad Roller Skates - Size 4-8 UK  (Multicolor),4.0,455.24,759.24,eFlick,4.1,0.5995995995995996,-304.0,195
"Sports, Books and More",Sports,Skating ,"Jaspo B- Safe Guards (Knee,Elbow,Helmet)(Small) Skating Kit",4.1,901.36,1519.24,jaspo,4.8,0.5932966483241621,-617.88,196
"Sports, Books and More",Sports,Skating ,Bestie Toys Adjustable kids Suitable Quad Roller Skates - Size 6 to 12 UK  (Red),4.0,455.24,759.24,BestieToys,4.8,0.5995995995995996,-304.0,197
"Sports, Books and More",Sports,Skating ,Rihishtoys Quad Roller Skate shoes 4 wheel adjustable for boys girls kids age 6 to 11 years Quad Roller Skates - Size NA UK  (Black),4.2,759.24,1519.24,Rihish,4.8,0.49974987493746875,-760.0,198
"Sports, Books and More",Sports,Skating ,himanshu tex High quality Skating in-line Shoe have different size and with PU LED wheel In In-line Skates - Size 6-9 UK  (Blue),4.8,1138.48,2355.2400000000002,Himanshu Tex,4.8,0.48338173604388507,-1216.7600000000002,199
"Sports, Books and More",Sports,Skating ,"Adrenex by Flipkart Mechanics Fibre Skateboard for Kids Upto 7 years Age 18 inch x 6 inch Skateboard  (Multicolor, Pack of 1)",4.8,478.04,1519.24,jaspo,4.8,0.31465732866433216,-1041.2,200
"Sports, Books and More",Sports,Camping  and Hiking ,"COLEMAN Sundome 4 Person Tent - For 4 Adult, WaterProof Camping Tent, Spacious Room & Superior Air Ventilation,  (Green, Black)",4.5,6079.24,6839.24,Great Rocksport P LTD,4.7,0.888876541837982,-760.0,201
"Sports, Books and More",Sports,Camping  and Hiking ,"Rocksport Camplite Indoor & Outdoor Temp 8°C to 20°C, 1.1Kg (Army Green & Yellow) Sleeping Bag",4.0,759.24,1367.24,Great Rocksport P LTD,4.7,0.5553085047248472,-608.0,202
"Sports, Books and More",Sports,Camping  and Hiking ,Strauss Portable Waterproof Camping Tent | Camp Tent | Dome Tents For 2 Persons Tent - For (2 Persons)  (Green),3.8,759.24,1291.24,GlobalBeesBrands,4.4,0.5879929370217776,-532.0,203
"Sports, Books and More",Sports,Camping  and Hiking ,NIRVA Fingerless Hard Knuckle Half Finger Tactical Sports Gloves Cycling Gloves  (Green),4.0,379.24,834.48,SHREEGURUDEVAM,4.9,0.4544626593806922,-455.24,204
"Sports, Books and More",Sports,Camping  and Hiking ,Kefi Outdoors Vector 15 Sleeping Bag Sleeping Bag  (Blue),3.8,865.64,1367.24,KefiOutdoors,3.9,0.6331295163979989,-501.6,205
"Sports, Books and More",Sports,Camping  and Hiking ,RAISCO 10x10 Feet Anti bird and Practice Camping Net  (Blue),4.0,154.28,646.0,RAISCO,4.4,0.2388235294117647,-491.72,206
"Sports, Books and More",Sports,Camping  and Hiking ,"JM SELLER Multipurpose ice box (Red) ice box  (Red, 25 L)",1.0,813.2,2279.2400000000002,JELLYRETAILSHOP,4.1,0.3567855951983995,-1466.0400000000002,207
"Sports, Books and More",Sports,Camping  and Hiking ,MILITIA SB-TREK045 Sleeping Bag,4.2,1573.2,2735.2400000000002,MILITIAZONE,4.5,0.5751597666018338,-1162.0400000000002,208
"Sports, Books and More",Sports,Camping  and Hiking ,Frackson Pocket Knife Vegetable Meat Cutter Cleaver Chopping Knife Chef Butcher Pocket Knife  (Silver),3.9,257.64,455.24,AlexVyan,4.2,0.5659432387312187,-197.60000000000002,209
"Sports, Books and More",Sports,Camping  and Hiking ,"ATARC Folding Knife For Hiking , Camping , Travelling, Survival Knife 903-BLL1 Pocket Knife  (Blue, Black)",4.0,272.08,759.24,ATARC,4.3,0.35835835835835833,-487.16,210
"Sports, Books and More",Sports,Camping  and Hiking ,StealODeal Black Screw Locking Clip Hook D Shape Locking Carabiner  (Black),4.3,107.16,227.24,StealOdeal,4.3,0.471571906354515,-120.08000000000001,211
"Sports, Books and More",Sports,Camping  and Hiking ,"Rocksport Camplite 10°C to 20°C Sleep Bag For Camping and Traveling(Blue/Lime Green,1kg) Sleeping Bag",4.0,759.24,1367.24,Great Rocksport P LTD,4.7,0.5553085047248472,-608.0,212
"Sports, Books and More",Sports,Camping  and Hiking ,"Pinucrafts Pin12 Fixed Blade Knife, Survival Knife, Multi Tool  (Brown)",4.1,636.12,1519.24,CampingStore,4.0,0.41870935467733866,-883.12,213
"Sports, Books and More",Sports,Camping  and Hiking ,SYGA Copper Flip Outdoor Multi-Function Metal Compass with Luminous Pocket Watch Compass  (Gold),3.8,265.24,494.0,SYGA,4.6,0.536923076923077,-228.76,214
"Sports, Books and More",Sports,Camping  and Hiking ,"E Traders CT-T1C Tent - For 4 Persons  (Red, Green)",3.9,911.24,1900.0,KRI SHYAM ,4.2,0.4796,-988.76,215
"Sports, Books and More",Sports,Camping  and Hiking ,Tripole Zanskar Series Army Sleeping Bag with Fleece Inner Sleeping Bag,4.6,2507.2400000000002,3419.2400000000002,Tripole,4.6,0.7332740609024228,-912.0,216
"Sports, Books and More",Sports,Camping  and Hiking ,"Balavee BC-89 and SA67 Set of 2 Multi Tool, Campers Knife, Fixed Blade Knife, Pocket Knife, Survival Knife  (Black)",5.0,888.44,1519.24,CampingStore,4.0,0.5847923961980991,-630.8,217
"Sports, Books and More",Sports,Camping  and Hiking ,"New Mehta enterprise 2204 Knife, Fixed Blade Knife  (Green, Black)",4.3,506.16,1519.24,CampingStore,4.0,0.33316658329164583,-1013.0799999999999,218
"Sports, Books and More",Sports,Camping  and Hiking ,"ATARC Counter Strike Survival Tactical Knife Survival Campers Knife Yellow Throwing Knife, Survival Knife, Pocket Saw, Fixed Blade Knife  (Yellow)",4.4,303.24,759.24,ATARC,4.3,0.3993993993993994,-456.0,219
"Sports, Books and More",Sports,Camping  and Hiking ,Rocksport Camplite 0 C to 10 C Orange/Black Mummy Shape Sleeping Bag,3.8,1101.24,2203.2400000000002,Great Rocksport P LTD,4.7,0.4998275267333563,-1102.0000000000002,220
